order,gp_name,gp_villages,panchayat_samiti,district,verified_or_not,gp_name_goog_translate,gp_village_goog_translate,ps_goog_translate,,,,,,,,,,,,,,
4897,ढाणी मौजी,खबरपुरा,राजगढ,churu,0,dhani mauji,khabarpura,rajgarh,,,,,,,,,,,,,,
4898,ढाणी मौजी,बास ब्राहम्णान,राजगढ,churu,0,dhani mauji,bas brahmanan,rajgarh,,,,,,,,,,,,,,
4899,ढाणी मौजी,जनाउखारी,राजगढ,churu,0,dhani mauji,janaukhari,rajgarh,,,,,,,,,,,,,,
4900,ढाणी मौजी,दन्देउ रामसिंह,राजगढ,churu,0,dhani mauji,dandeu ramsingh,rajgarh,,,,,,,,,,,,,,
4901,राघा छोटी,थान मठुई,राजगढ,churu,0,ragha chhoti,than mathui,rajgarh,,,,,,,,,,,,,,
4902,राघा छोटी,बीसलान,राजगढ,churu,0,ragha chhoti,bislan,rajgarh,,,,,,,,,,,,,,
4903,राघा बडी,भांकरा,राजगढ,churu,0,ragha buddy,bhankara,rajgarh,,,,,,,,,,,,,,
4904,राघा बडी,गागड़वास,राजगढ,churu,0,ragha buddy,gagadwas,rajgarh,,,,,,,,,,,,,,
4905,सुरतपुरा,सदाउ,राजगढ,churu,0,suratpura,sadau,rajgarh,,,,,,,,,,,,,,
4906,सुरतपुरा,लुटाणा मंगनी,राजगढ,churu,0,suratpura,lutana mongon,rajgarh,,,,,,,,,,,,,,
4907,सुरतपुरा,बास,राजगढ,churu,0,suratpura,bass,rajgarh,,,,,,,,,,,,,,
4908,आलसर,आलसर बास,रतनगढ़,churu,0,alasar,alasar bass,ratangarh,,,,,,,,,,,,,,
4909,आलसर,आलसर,रतनगढ़,churu,0,alasar,alasar,ratangarh,,,,,,,,,,,,,,
4910,आलसर,जेगनिया बीकान,रतनगढ़,churu,0,alasar,jegnia bikan,ratangarh,,,,,,,,,,,,,,
4911,भरपालसर लाडखानिया,पायली,रतनगढ़,churu,0,bharpalsar ladkhania,payley,ratangarh,,,,,,,,,,,,,,
4912,भरपालसर लाडखानिया,भरपालसर,रतनगढ़,churu,0,bharpalsar ladkhania,bharpalsar,ratangarh,,,,,,,,,,,,,,
4913,भरपालसर लाडखानिया,लाडखानिया,रतनगढ़,churu,0,bharpalsar ladkhania,ladkhania,ratangarh,,,,,,,,,,,,,,
4914,भरपालसर लाडखानिया,चारणान,रतनगढ़,churu,0,bharpalsar ladkhania,charanan,ratangarh,,,,,,,,,,,,,,
4915,भरपालसर लाडखानिया,छाजूसर 56 6. भरपालसर,रतनगढ़,churu,0,bharpalsar ladkhania,chhajusar 56 6. bharpalsar,ratangarh,,,,,,,,,,,,,,
4916,भरपालसर लाडखानिया,बीदावतान,रतनगढ़,churu,0,bharpalsar ladkhania,bidavatan,ratangarh,,,,,,,,,,,,,,
4917,मैणासर,मैणासर,रतनगढ़,churu,0,manasar,manasar,ratangarh,,,,,,,,,,,,,,
4918,मैणासर,रूखासर,रतनगढ़,churu,0,manasar,rukhasar,ratangarh,,,,,,,,,,,,,,
4919,नूंवा,नूंवा,रतनगढ़,churu,0,nunwa,nunwa,ratangarh,,,,,,,,,,,,,,
4920,भुखरेड़ी,सुलखनिया,रतनगढ़,churu,0,bhukredi,sulakhania,ratangarh,,,,,,,,,,,,,,
4921,कुसुमदेसर,भींचरी,रतनगढ़,churu,0,kusumdesar,bhinchri,ratangarh,,,,,,,,,,,,,,
4922,कुसुमदेसर,कुसुमदेसर,रतनगढ़,churu,0,kusumdesar,kusumdesar,ratangarh,,,,,,,,,,,,,,
4923,कुसुमदेसर,फ्रांसा,रतनगढ़,churu,0,kusumdesar,franca,ratangarh,,,,,,,,,,,,,,
4924,सिमसिया बीदावतान,बीदावतान,रतनगढ़,churu,0,simsia bidavatan,bidavatan,ratangarh,,,,,,,,,,,,,,
4925,सिमसिया बीदावतान,दस्सुसर,रतनगढ़,churu,0,simsia bidavatan,dasusar,ratangarh,,,,,,,,,,,,,,
4926,सिमसिया बीदावतान,सिमसिया पुरोहितान,रतनगढ़,churu,0,simsia bidavatan,simsia purohitan,ratangarh,,,,,,,,,,,,,,
4927,नोसरिया,चाम्पावासी,रतनगढ़,churu,0,nosaria,champwasi,ratangarh,,,,,,,,,,,,,,
4928,नोसरिया,नोसरिया,रतनगढ़,churu,0,nosaria,nosaria,ratangarh,,,,,,,,,,,,,,
4929,नोसरिया,हुडेरा आथूना,रतनगढ़,churu,0,nosaria,hudera athuna,ratangarh,,,,,,,,,,,,,,
4930,नोसरिया,हुडेरा सिद्वान,रतनगढ़,churu,0,nosaria,hudera siddwan,ratangarh,,,,,,,,,,,,,,
4931,नोसरिया,हुडेरा अगुना,रतनगढ़,churu,0,nosaria,hudera aguna,ratangarh,,,,,,,,,,,,,,
4932,नोसरिया,देवीपुरा,रतनगढ़,churu,0,nosaria,devipura,ratangarh,,,,,,,,,,,,,,
4933,रतनसरा,हनुमानपुरा,रतनगढ़,churu,0,ratanasara,hanumanpura,ratangarh,,,,,,,,,,,,,,
4934,रतनसरा,रतनसरा,रतनगढ़,churu,0,ratanasara,ratanasara,ratangarh,,,,,,,,,,,,,,
4935,रतनसरा,चक जालेऊ,रतनगढ़,churu,0,ratanasara,chak jaleo,ratangarh,,,,,,,,,,,,,,
4936,रतनसरा,खुडेरा बीकान,रतनगढ़,churu,0,ratanasara,khudera bikan,ratangarh,,,,,,,,,,,,,,
4937,अड़सीसर,पनपालिया,सरदारशहर,churu,0,adsar,panpalia,sardarshahar,,,,,,,,,,,,,,
4938,अड़सीसर,अड़सीसर,सरदारशहर,churu,0,adsar,adsar,sardarshahar,,,,,,,,,,,,,,
4939,अड़सीसर,घड़सीसर,सरदारशहर,churu,0,adsar,ghadsar,sardarshahar,,,,,,,,,,,,,,
4940,अड़सीसर,पाटमदेसर,सरदारशहर,churu,0,adsar,patamadesar,sardarshahar,,,,,,,,,,,,,,
4941,रामसीसर भेडवालिया,छजलानिया,सरदारशहर,churu,0,ramsar bhedwalia,chhajlania,sardarshahar,,,,,,,,,,,,,,
4942,रामसीसर भेडवालिया,रामसीसर,सरदारशहर,churu,0,ramsar bhedwalia,ramsar,sardarshahar,,,,,,,,,,,,,,
4943,रामसीसर भेडवालिया,भेड़वालिया,सरदारशहर,churu,0,ramsar bhedwalia,sheepwalia,sardarshahar,,,,,,,,,,,,,,
4944,रामसीसर भेडवालिया,चैनाणिया,सरदारशहर,churu,0,ramsar bhedwalia,chainania,sardarshahar,,,,,,,,,,,,,,
4945,रामसीसर भेडवालिया,ढाणी कालेरा,सरदारशहर,churu,0,ramsar bhedwalia,dhani kalera,sardarshahar,,,,,,,,,,,,,,
4946,रामसीसर भेडवालिया,मेहरासर छनना,सरदारशहर,churu,0,ramsar bhedwalia,mehrasar sieve,sardarshahar,,,,,,,,,,,,,,
4947,रामसीसर भेडवालिया,हीराजसर,सरदारशहर,churu,0,ramsar bhedwalia,he rajsar,sardarshahar,,,,,,,,,,,,,,
4948,देराजसर,सारसर,सरदारशहर,churu,0,fallu,sarsar,sardarshahar,,,,,,,,,,,,,,
4949,जयसंगसर,जयसंगसर,सरदारशहर,churu,0,jaysangsar,jaysangsar,sardarshahar,,,,,,,,,,,,,,
4950,जयसंगसर,हरपालसर,सरदारशहर,churu,0,jaysangsar,harpalsar,sardarshahar,,,,,,,,,,,,,,
4951,खींवणसर,आसूसर,सरदारशहर,churu,0,khinsar,asuser,sardarshahar,,,,,,,,,,,,,,
4952,खींवणसर,सोमणसर,सरदारशहर,churu,0,khinsar,somansar,sardarshahar,,,,,,,,,,,,,,
4953,खींवणसर,दान्दूसर,सरदारशहर,churu,0,khinsar,danandusar,sardarshahar,,,,,,,,,,,,,,
4954,खींवणसर,भैरूसर,सरदारशहर,churu,0,khinsar,bhairuser,sardarshahar,,,,,,,,,,,,,,
4955,खींवणसर,खींवणसर,सरदारशहर,churu,0,khinsar,khinsar,sardarshahar,,,,,,,,,,,,,,
4956,मेलूसर बीकान,बलाल,सरदारशहर,churu,0,meluser bikan,balal,sardarshahar,,,,,,,,,,,,,,
4957,मेलूसर बीकान,मेलूसर,सरदारशहर,churu,0,meluser bikan,meluser,sardarshahar,,,,,,,,,,,,,,
4958,मेलूसर बीकान,नैणासर,सरदारशहर,churu,0,meluser bikan,nainasar,sardarshahar,,,,,,,,,,,,,,
4959,मेलूसर बीकान,नैयासर,सरदारशहर,churu,0,meluser bikan,nayasar,sardarshahar,,,,,,,,,,,,,,
4960,मेलूसर बीकान,जोरावरपुरा,सरदारशहर,churu,0,meluser bikan,joravarpura,sardarshahar,,,,,,,,,,,,,,
4961,भोजूसर उपाधियान,उपाधियान,सरदारशहर,churu,0,bhojusar upadian,upadian,sardarshahar,,,,,,,,,,,,,,
4962,भोजूसर उपाधियान,पातलीसर छोटा,सरदारशहर,churu,0,bhojusar upadian,patalisar small,sardarshahar,,,,,,,,,,,,,,
4963,भोजूसर उपाधियान,पातलीसर,सरदारशहर,churu,0,bhojusar upadian,patalisar,sardarshahar,,,,,,,,,,,,,,
4964,भोजूसर उपाधियान,पुरोहितान,सरदारशहर,churu,0,bhojusar upadian,purohitan,sardarshahar,,,,,,,,,,,,,,
4965,भोजूसर उपाधियान,पातलीसर बड़ा,सरदारशहर,churu,0,bhojusar upadian,patalisar big,sardarshahar,,,,,,,,,,,,,,
4966,भोजूसर उपाधियान,घड़सोतान,सरदारशहर,churu,0,bhojusar upadian,ghadasotan,sardarshahar,,,,,,,,,,,,,,
4967,भोजूसर उपाधियान,गिड़गचिया,सरदारशहर,churu,0,bhojusar upadian,girgachia,sardarshahar,,,,,,,,,,,,,,
4968,भोजूसर उपाधियान,ढाणी सुहाना,सरदारशहर,churu,0,bhojusar upadian,dhani suhana,sardarshahar,,,,,,,,,,,,,,
4969,आसपालसर बड़ा,कुतलसर,सरदारशहर,churu,0,aaspalsar bada,kutalsar,sardarshahar,,,,,,,,,,,,,,
4970,आसपालसर बड़ा,आसपालसर बड़ा,सरदारशहर,churu,0,aaspalsar bada,aaspalsar bada,sardarshahar,,,,,,,,,,,,,,
4971,आसपालसर बड़ा,आसपालसर,सरदारशहर,churu,0,aaspalsar bada,aspalsar,sardarshahar,,,,,,,,,,,,,,
4972,आसपालसर बड़ा,धुरकेरा,सरदारशहर,churu,0,aaspalsar bada,dhurkera,sardarshahar,,,,,,,,,,,,,,
4973,आसपालसर बड़ा,खामेरा,सरदारशहर,churu,0,aaspalsar bada,khamera,sardarshahar,,,,,,,,,,,,,,
4974,आसपालसर बड़ा,आसपालसर भैंसेरा,सरदारशहर,churu,0,aaspalsar bada,aspalsar buffalo,sardarshahar,,,,,,,,,,,,,,
4975,आसपालसर बड़ा,लालेरा,सरदारशहर,churu,0,aaspalsar bada,lalara,sardarshahar,,,,,,,,,,,,,,
4976,आसपालसर बड़ा,मुगलेरा,सरदारशहर,churu,0,aaspalsar bada,muglera,sardarshahar,,,,,,,,,,,,,,
4977,आसपालसर बड़ा,भोजरासर,सरदारशहर,churu,0,aaspalsar bada,bhojarasar,sardarshahar,,,,,,,,,,,,,,
4978,बायला,बायला,सरदारशहर,churu,0,byla,byla,sardarshahar,,,,,,,,,,,,,,
4979,बायला,नाहरसरा,सरदारशहर,churu,0,byla,nahrasara,sardarshahar,,,,,,,,,,,,,,
4980,बायला,पूनूसर,सरदारशहर,churu,0,byla,poonuser,sardarshahar,,,,,,,,,,,,,,
4981,भानीपुरा,भानीपुरा तं,सरदारशहर,churu,0,bhanipura,bhanipura,sardarshahar,,,,,,,,,,,,,,
4982,भानीपुरा,बादड़िया,सरदारशहर,churu,0,bhanipura,badia,sardarshahar,,,,,,,,,,,,,,
4983,भोजासर छोटा,भोजासर छोटा,सरदारशहर,churu,0,bhojasar chhota,bhojasar chhota,sardarshahar,,,,,,,,,,,,,,
4984,भोजासर छोटा,राजासर चोड़िया,सरदारशहर,churu,0,bhojasar chhota,rajasar chodia,sardarshahar,,,,,,,,,,,,,,
4985,भोजासर छोटा,रेख कर्मासर,सरदारशहर,churu,0,bhojasar chhota,rekha karmasar,sardarshahar,,,,,,,,,,,,,,
4986,भोजासर छोटा,रेख खातियावास,सरदारशहर,churu,0,bhojasar chhota,rekha khatiawas,sardarshahar,,,,,,,,,,,,,,
4987,कीकासर,मलसीसर,सरदारशहर,churu,0,kikasar,malasiser,sardarshahar,,,,,,,,,,,,,,
4988,कीकासर,धीरासर,सरदारशहर,churu,0,kikasar,dhirasar,sardarshahar,,,,,,,,,,,,,,
4989,कीकासर,कंवलासर,सरदारशहर,churu,0,kikasar,kanwalasar,sardarshahar,,,,,,,,,,,,,,
4990,मालकसर,लूणासर,सरदारशहर,churu,0,malaksar,lunasar,sardarshahar,,,,,,,,,,,,,,
4991,नैणासर सुमेरिया,सुमेरिया,सरदारशहर,churu,0,nainasar sumeria,sumeria,sardarshahar,,,,,,,,,,,,,,
4992,नैणासर सुमेरिया,नैणासर,सरदारशहर,churu,0,nainasar sumeria,nainasar,sardarshahar,,,,,,,,,,,,,,
4993,नैणासर सुमेरिया,भाटवाला,सरदारशहर,churu,0,nainasar sumeria,bhatwala,sardarshahar,,,,,,,,,,,,,,
4994,नैणासर सुमेरिया,बणियासर,सरदारशहर,churu,0,nainasar sumeria,baniyasar,sardarshahar,,,,,,,,,,,,,,
4995,पिचकराईं ताल,पिचकराईं टिब्बा,सरदारशहर,churu,0,pitchkarain tal,pitchcraft tibba,sardarshahar,,,,,,,,,,,,,,
4996,पिचकराईं ताल,पिचकराईं ताल,सरदारशहर,churu,0,pitchkarain tal,pitchkarain tal,sardarshahar,,,,,,,,,,,,,,
4997,पिचकराईं ताल,रेख शिमला,सरदारशहर,churu,0,pitchkarain tal,rekha shimla,sardarshahar,,,,,,,,,,,,,,
4998,पिचकराईं ताल,रेख खाजेर पट्टा,सरदारशहर,churu,0,pitchkarain tal,rekha khajher strap,sardarshahar,,,,,,,,,,,,,,
4999,पिचकराईं ताल,रावतसर,सरदारशहर,churu,0,pitchkarain tal,rawatsar,sardarshahar,,,,,,,,,,,,,,
5000,रातूसर,रातूसर,सरदारशहर,churu,0,ratuser,ratuser,sardarshahar,,,,,,,,,,,,,,
5001,रंगाईसर,रंगाईसर,सरदारशहर,churu,0,rangisar,rangisar,sardarshahar,,,,,,,,,,,,,,
5002,रंगाईसर,सोनपालसर,सरदारशहर,churu,0,rangisar,sonpalsar,sardarshahar,,,,,,,,,,,,,,
5003,रायपुरा,रायपुरा,सरदारशहर,churu,0,raipura,raipura,sardarshahar,,,,,,,,,,,,,,
5004,रायपुरा,भाऊवाला,सरदारशहर,churu,0,raipura,bhauwala,sardarshahar,,,,,,,,,,,,,,
5005,साडासर,सावर,सरदारशहर,churu,0,sadasar,savar,sardarshahar,,,,,,,,,,,,,,
5006,साडासर,साडासर,सरदारशहर,churu,0,sadasar,sadasar,sardarshahar,,,,,,,,,,,,,,
5007,तोलासर,तोलासर,सरदारशहर,churu,0,tolasar,tolasar,sardarshahar,,,,,,,,,,,,,,
5008,तोलासर,रोलासर,सरदारशहर,churu,0,tolasar,rolsar,sardarshahar,,,,,,,,,,,,,,
5009,तोलासर,मनापरसर,सरदारशहर,churu,0,tolasar,manaparasar,sardarshahar,,,,,,,,,,,,,,
5010,झाझीरामपुरा,घाटी दीपपुरा,बांदीकुई,dausa,0,jhajhirampura,valley deeppura,bandikui,,,,,,,,,,,,,,
5011,झाझीरामपुरा,कालेड,बांदीकुई,dausa,0,jhajhirampura,called,bandikui,,,,,,,,,,,,,,
5012,झाझीरामपुरा,सबडावली,बांदीकुई,dausa,0,jhajhirampura,sabdavali,bandikui,,,,,,,,,,,,,,
5013,झाझीरामपुरा,उपरेडा,बांदीकुई,dausa,0,jhajhirampura,upreda,bandikui,,,,,,,,,,,,,,
5014,झाझीरामपुरा,जयसिंहपुरा,बांदीकुई,dausa,0,jhajhirampura,jaisinghpura,bandikui,,,,,,,,,,,,,,
5015,झाझीरामपुरा,महतानी,बांदीकुई,dausa,0,jhajhirampura,importance,bandikui,,,,,,,,,,,,,,
5016,केशरीसिंहपुरा,हरनाथपुरा,बांदीकुई,dausa,0,keshari singhpura,harnathpura,bandikui,,,,,,,,,,,,,,
5017,केशरीसिंहपुरा,चक आनन्दपुरा,बांदीकुई,dausa,0,keshari singhpura,chak anandpura,bandikui,,,,,,,,,,,,,,
5018,केशरीसिंहपुरा,आनन्दपुरा,बांदीकुई,dausa,0,keshari singhpura,anandpura,bandikui,,,,,,,,,,,,,,
5019,केशरीसिंहपुरा,झौपडी पैसेरान,बांदीकुई,dausa,0,keshari singhpura,jumpy passenger,bandikui,,,,,,,,,,,,,,
5020,केशरीसिंहपुरा,केशरीसिंहपुरा,बांदीकुई,dausa,0,keshari singhpura,keshari singhpura,bandikui,,,,,,,,,,,,,,
